,AM,ANDV,ANRZQ,APA,APC,AR,ASC,BKR,CAM,CHK,CNX,COP,CPGX,CTRA,CVX,CXO,DO,DVN,EC,EOG,EP,EQT,FANG,FRO,FTI,GTE,HAL,HES,HP,KMI,MEE,MPC,MRO,MUR,NBL,NBR,NC,NE,NFX,NOV,OKE,ORX,OXY,PSX,PXD,PZE,QEP,RDC,RIG,RRC,SLB,STR,SUN,SWN,SXCL,VLO,WLL,WMB,WPX,XEC,XOM,XTO
2018-06-01,0.03257871889024493,0.03257871889024493,,0.03257871889024493,0.03257871889024493,0.03257871889024493,0.03257871889024493,0.03257871889024493,,0.03257871889024493,0.03257871889024493,0.03257871889024493,,0.03257871889024493,0.03257871889024493,0.03257871889024493,0.03257871889024493,0.03257871889024493,0.03257871889024493,0.03257871889024493,0.03257871889024493,0.03257871889024493,0.03257871889024493,0.03257871889024493,0.03257871889024493,0.03257871889024493,0.03257871889024493,0.03257871889024493,0.03257871889024493,0.03257871889024493,,0.03257871889024493,0.03257871889024493,0.03257871889024493,0.03257871889024493,0.03257871889024493,0.03257871889024493,0.03257871889024493,0.03257871889024493,0.03257871889024493,0.03257871889024493,,0.03257871889024493,0.03257871889024493,0.03257871889024493,,0.03257871889024493,0.03257871889024493,0.03257871889024493,0.03257871889024493,0.03257871889024493,,0.03257871889024493,0.03257871889024493,,0.03257871889024493,0.03257871889024493,0.03257871889024493,0.03257871889024493,0.03257871889024493,0.03257871889024493,
2018-09-01,-0.0178367756366971,-0.0178367756366971,,-0.0178367756366971,-0.0178367756366971,-0.0178367756366971,-0.0178367756366971,-0.0178367756366971,,-0.0178367756366971,-0.0178367756366971,-0.0178367756366971,,-0.0178367756366971,-0.0178367756366971,-0.0178367756366971,-0.0178367756366971,-0.0178367756366971,-0.0178367756366971,-0.0178367756366971,-0.0178367756366971,-0.0178367756366971,-0.0178367756366971,-0.0178367756366971,-0.0178367756366971,-0.0178367756366971,-0.0178367756366971,-0.0178367756366971,-0.0178367756366971,-0.0178367756366971,,-0.0178367756366971,-0.0178367756366971,-0.0178367756366971,-0.0178367756366971,-0.0178367756366971,-0.0178367756366971,-0.0178367756366971,-0.0178367756366971,-0.0178367756366971,-0.0178367756366971,,-0.0178367756366971,-0.0178367756366971,-0.0178367756366971,,-0.0178367756366971,-0.0178367756366971,-0.0178367756366971,-0.0178367756366971,-0.0178367756366971,,-0.0178367756366971,-0.0178367756366971,,-0.0178367756366971,-0.0178367756366971,-0.0178367756366971,-0.0178367756366971,-0.0178367756366971,-0.0178367756366971,
2018-12-01,0.02441678706095766,,,0.06125396996581636,0.04685861586448942,0.0645681138915638,0.08018786734177966,0.04702956324700385,,0.059232100790150496,0.03709678431739339,0.010284502189164157,,0.05362604533358108,0.022061445975522228,-0.010166090484346784,0.0551294501882042,0.01108406828966257,0.032831051614666255,-0.004358284623901256,0.03323389336160709,0.061954021903631425,0.008985126301507117,0.08053857271710782,0.07706550318184686,0.09098786220164376,0.03627560264579175,0.05322730080332722,0.0092421206726143,0.06107509689023856,,0.013724188612151963,0.026897606734817617,0.02012738092715465,0.007454838769975997,-0.010242336988043598,-0.004401844903713028,0.06682396639803208,0.011888314928930006,0.033502645104933254,0.018255406852682454,,-0.018534620935537517,0.026040220361820163,0.026619047238213497,,0.09941083109591839,0.04683251089152384,0.10137566258519326,0.07149617373249399,0.029100471527693125,0.03999929163017164,0.04435440118540746,0.044555873568240006,,0.0243077039965004,0.041690770829890214,0.03556373853440306,0.032831739979946734,-0.0027215684923302488,0.024678376680368663,
2019-03-01,0.03881024332619859,,,0.027616578046010157,0.02772731281335908,0.055012306352828416,0.05760700863581063,0.04467179800113164,,0.02332752423937052,0.039900848418104116,0.028071404904261153,,0.015926638157270568,0.026975521360638077,0.005339316537543902,0.06321591373589204,0.00901044448686567,0.0404822738366479,0.0005661870397749277,0.04546591994246646,0.029852846604496316,0.0014595027980540884,0.06711780802992182,0.028134899890237302,0.051128362791888496,0.01580872594732143,0.03846622762763349,0.05966316230205793,0.057316053660065425,,0.026087534583066962,0.05386597183587017,0.027247802249021284,0.030734049820026418,0.025574130725863925,0.015669959220641974,0.07177888455966804,,0.039908164054545316,0.005466714954841881,,0.010871889364490517,0.017906696165328247,0.014999560274028757,,0.05952418205106979,0.0582654489295187,0.07292223299720386,0.05565925439645464,0.024054497156230318,0.03835883181561524,0.014972860703461184,0.053006797668865575,,0.03156081110707181,0.014833008517892494,0.005171749369762416,0.06280306010677822,0.013491163351524884,0.015642761615611366,
2019-06-01,-0.062034797068855264,,,-0.0565972202945121,-0.05578059435522012,-0.05420554176877103,-0.03830570996193396,-0.066973478644723,,-0.0621926740508923,-0.055567106917261085,-0.05887276883520969,,-0.06606702859710294,-0.04450289829826488,-0.08666372525984417,-0.0558062848316888,-0.06621195320053987,-0.04879446789074211,-0.05659176430977188,-0.07656072810086861,-0.057102445718367804,-0.054964314465988075,-0.025848764228951913,-0.05116632682140777,-0.03786430176606853,-0.06046254763237208,-0.05207857127894529,-0.060176257082344524,-0.05967138604904468,,-0.04573078287503452,-0.041067281941632935,-0.05765607772925995,-0.05890665231074974,-0.06695393719881272,-0.06556777186810636,-0.04400549036583976,,-0.07411810693666522,-0.06482906856956475,,-0.06847862322310659,-0.03126429558868773,-0.05417964682474645,,-0.03871444279722149,,-0.0575304488277036,-0.039234007979650626,-0.05576036762206955,-0.059521349859697446,-0.052238934035046,-0.022359972540896635,,-0.03265434276084041,-0.07107239831737906,-0.06670584103857023,-0.05465361332499114,-0.06063171012944026,-0.042309756662605905,
2019-09-01,-0.05213832740634528,,,-0.015346088056358414,-0.03856916415811154,-0.006264665385343089,0.004930177865474181,-0.03714668767769697,,-0.015271924955814434,0.002244670874889737,-0.013894807558259644,,-0.02366536212481075,-0.008451821154465931,-0.05468945974578743,0.005081706387566755,0.009673642722565687,0.012076159343018027,-0.03752100044972071,-0.02252058383380143,-0.004951723026255207,-0.027622637406702108,0.02650109134490274,-0.011976619216255759,0.021988967317791923,-0.0032010355959993784,-0.03505850552650797,-0.02952134970733302,-0.03080100900743556,,0.009457751046500996,0.011811226341459993,0.001800693844417776,-0.03880950517561549,-0.0060810780984065895,-0.019795481585556836,0.007132053791124198,,-0.03462823598337016,-0.030847586117492377,,-0.04252706621059395,0.002776871622391737,-0.039797390410985234,,0.023396505675059576,,-0.009232280961674603,0.008828479229361738,-0.031851144254913484,-0.0245904318482056,-0.007477584279947015,0.024734891299575908,,0.002402550995438513,-0.04809895579944223,-0.03235289896194635,0.01875158937856039,-0.04703306488386186,-0.023830579113724007,
